,genres
17950,"['documentation', 'european']"
17951,['action']
17952,['documentation']
17953,"['drama', 'european']"
17954,"['horror', 'scifi', 'thriller', 'action', 'comedy']"
17955,"['drama', 'crime']"
17956,"['thriller', 'action']"
17957,"['comedy', 'drama']"
17958,"['action', 'thriller']"
17959,"['drama', 'european']"
17960,"['drama', 'family']"
17961,['music']
17962,"['comedy', 'fantasy', 'drama', 'family', 'romance']"
17963,['']
17964,"['animation', 'european', 'family', 'music', 'comedy']"
17965,['drama']
17966,"['animation', 'fantasy']"
17967,"['animation', 'comedy', 'family']"
17968,"['thriller', 'drama', 'horror', 'scifi']"
17969,['drama']
17970,['comedy']
17971,"['documentation', 'romance']"
17972,"['horror', 'music', 'thriller']"
17973,['documentation']
17974,"['drama', 'thriller', 'european']"
17975,"['comedy', 'family']"
17976,"['romance', 'thriller']"
17977,['comedy']
17978,"['action', 'thriller', 'european']"
17979,"['horror', 'scifi']"
17980,"['thriller', 'european', 'crime']"
17981,"['action', 'thriller']"
17982,['thriller']
17983,"['comedy', 'documentation']"
17984,"['drama', 'action']"
17985,"['drama', 'comedy']"
17986,['documentation']
17987,"['thriller', 'comedy', 'drama', 'war']"
17988,['drama']
17989,"['european', 'drama', 'war']"
17990,"['romance', 'documentation', 'comedy', 'drama', 'european']"
17991,"['drama', 'thriller']"
17992,['documentation']
17993,['drama']
17994,['drama']
17995,"['history', 'documentation']"
17996,['thriller']
17997,"['drama', 'romance', 'family']"
17998,"['documentation', 'drama', 'sport']"
17999,"['thriller', 'crime']"
18000,['family']
18001,"['comedy', 'documentation', 'romance']"
18002,['drama']
18003,"['crime', 'comedy']"
18004,['drama']
18005,"['crime', 'drama', 'comedy']"
18006,['drama']
18007,"['documentation', 'european']"
18008,"['romance', 'thriller', 'action', 'drama']"
18009,"['drama', 'comedy', 'romance', 'sport']"
18010,"['animation', 'family']"
18011,"['thriller', 'crime']"
18012,['comedy']
18013,"['thriller', 'european']"
18014,['documentation']
18015,"['romance', 'comedy', 'drama']"
18016,['thriller']
18017,['horror']
18018,"['action', 'thriller', 'western']"
18019,"['animation', 'european', 'action', 'comedy', 'family']"
18020,"['drama', 'family']"
18021,['horror']
18022,['comedy']
18023,"['horror', 'thriller']"
18024,['documentation']
18025,['thriller']
18026,"['drama', 'comedy']"
18027,"['thriller', 'crime']"
18028,"['comedy', 'sport']"
18029,"['romance', 'drama', 'music']"
18030,"['action', 'comedy', 'drama', 'western', 'european']"
18031,"['romance', 'action', 'drama']"
18032,['documentation']
18033,['documentation']
18034,"['comedy', 'romance']"
18035,['horror']
18036,"['drama', 'romance']"
18037,['documentation']
18038,"['thriller', 'crime', 'drama']"
18039,['comedy']
18040,['horror']
18041,"['horror', 'thriller']"
18042,"['family', 'comedy']"
18043,"['fantasy', 'drama', 'crime', 'comedy']"
18044,['thriller']
18045,['comedy']
18046,"['documentation', 'crime', 'drama', 'history']"
18047,"['drama', 'thriller', 'crime']"
18048,"['comedy', 'action']"
18049,"['fantasy', 'thriller', 'scifi', 'drama', 'action']"
18050,['drama']
18051,['']
18052,"['drama', 'romance']"
18053,"['drama', 'comedy', 'family', 'fantasy', 'romance']"
18054,"['drama', 'history', 'action']"
18055,"['western', 'comedy', 'drama', 'european']"
18056,"['comedy', 'music']"
18057,"['animation', 'family']"
18058,['']
18059,"['thriller', 'crime', 'horror']"
18060,"['thriller', 'crime', 'drama']"
18061,['']
18062,"['romance', 'comedy', 'drama', 'family', 'reality']"
18063,"['drama', 'comedy', 'european']"
18064,['']
18065,"['comedy', 'romance']"
18066,['drama']
18067,"['music', 'family']"
18068,"['drama', 'thriller', 'action', 'comedy', 'crime']"
18069,['documentation']
18070,['comedy']
18071,"['animation', 'family', 'comedy', 'music']"
18072,"['drama', 'thriller', 'crime']"
18073,['documentation']
18074,"['horror', 'scifi']"
18075,"['drama', 'action']"
18076,"['action', 'documentation']"
18077,"['action', 'crime', 'thriller']"
18078,['thriller']
18079,"['drama', 'family', 'romance']"
18080,"['documentation', 'crime', 'drama', 'european']"
18081,['comedy']
18082,['comedy']
18083,['comedy']
18084,"['thriller', 'comedy', 'crime', 'drama']"
18085,"['comedy', 'documentation']"
18086,"['romance', 'comedy']"
18087,"['drama', 'romance']"
18088,"['thriller', 'horror']"
18089,['comedy']
18090,"['scifi', 'animation', 'comedy']"
18091,['documentation']
18092,['animation']
18093,"['comedy', 'documentation']"
18094,"['comedy', 'drama', 'romance']"
18095,['comedy']
18096,"['thriller', 'crime', 'drama']"
18097,"['comedy', 'drama']"
18098,"['drama', 'thriller']"
18099,"['thriller', 'drama', 'romance', 'action', 'crime']"
18100,"['comedy', 'european']"
18101,['documentation']
18102,['horror']
18103,"['thriller', 'drama', 'action', 'crime']"
18104,['horror']
18105,['']
18106,['reality']
18107,['documentation']
18108,['drama']
18109,['']
18110,"['drama', 'action']"
18111,['drama']
18112,"['horror', 'drama', 'scifi', 'thriller', 'comedy']"
18113,"['romance', 'drama']"
18114,['documentation']
18115,"['drama', 'action', 'western']"
18116,"['horror', 'documentation']"
18117,['drama']
18118,"['thriller', 'action']"
18119,['animation']
18120,"['thriller', 'action', 'drama']"
18121,"['horror', 'action', 'drama']"
18122,"['drama', 'romance', 'sport', 'action']"
18123,"['horror', 'romance', 'thriller']"
18124,"['thriller', 'drama', 'crime']"
18125,['horror']
18126,['drama']
18127,"['action', 'horror', 'scifi', 'thriller']"
18128,"['drama', 'family', 'romance']"
18129,['drama']
18130,"['romance', 'drama', 'war', 'european']"
18131,['documentation']
18132,"['crime', 'drama', 'comedy']"
18133,"['drama', 'sport']"
18134,"['romance', 'drama', 'thriller', 'documentation']"
18135,['drama']
18136,"['western', 'war']"
18137,"['comedy', 'romance']"
18138,"['thriller', 'action', 'crime', 'european']"
18139,['drama']
18140,"['horror', 'comedy']"
18141,['']
18142,"['drama', 'action']"
18143,['action']
18144,['reality']
18145,['drama']
18146,['music']
18147,"['drama', 'war', 'action', 'history']"
18148,['documentation']
18149,['horror']
18150,['horror']
18151,"['drama', 'romance']"
18152,"['drama', 'crime']"
18153,"['drama', 'european', 'romance']"
18154,['']
18155,['drama']
18156,"['comedy', 'drama', 'fantasy', 'horror']"
18157,['crime']
18158,"['documentation', 'crime', 'history']"
18159,"['thriller', 'action', 'drama', 'western']"
18160,['drama']
18161,['documentation']
18162,['animation']
18163,['comedy']
18164,['comedy']
18165,['documentation']
18166,['comedy']
18167,"['drama', 'thriller', 'action']"
18168,['']
18169,['comedy']
18170,"['documentation', 'crime']"
18171,"['fantasy', 'european', 'family']"
18172,"['action', 'family', 'animation', 'documentation']"
18173,['drama']
18174,['horror']
18175,"['horror', 'scifi', 'action', 'comedy', 'thriller', 'european']"
18176,"['documentation', 'music']"
18177,"['drama', 'action']"
18178,['family']
18179,"['drama', 'comedy', 'family']"
18180,"['thriller', 'crime', 'drama', 'european']"
18181,['documentation']
18182,['drama']
18183,['horror']
18184,['documentation']
18185,['thriller']
18186,['']
18187,"['action', 'sport', 'comedy']"
18188,['documentation']
18189,['thriller']
18190,['drama']
18191,"['documentation', 'history', 'western']"
18192,['comedy']
18193,"['drama', 'comedy']"
18194,"['drama', 'action', 'fantasy', 'romance']"
18195,"['war', 'documentation']"
18196,['comedy']
18197,['romance']
18198,['horror']
18199,"['romance', 'drama']"
18200,"['comedy', 'romance']"
18201,"['drama', 'thriller']"
18202,"['drama', 'thriller', 'crime']"
18203,['documentation']
18204,['documentation']
18205,"['action', 'drama']"
18206,['family']
18207,['documentation']
18208,['drama']
18209,['drama']
18210,"['thriller', 'crime', 'drama', 'action']"
18211,['drama']
18212,"['thriller', 'european', 'drama']"
18213,"['crime', 'documentation']"
18214,"['thriller', 'action']"
18215,['comedy']
18216,"['drama', 'documentation', 'music', 'fantasy']"
18217,"['drama', 'action']"
18218,['documentation']
18219,"['thriller', 'action', 'family', 'comedy']"
18220,"['drama', 'action']"
18221,['comedy']
18222,['drama']
18223,['drama']
18224,['romance']
18225,['comedy']
18226,"['action', 'crime', 'thriller']"
18227,"['comedy', 'drama', 'romance']"
18228,"['action', 'thriller']"
18229,"['drama', 'war']"
18230,"['drama', 'thriller', 'comedy']"
18231,"['documentation', 'war']"
18232,['romance']
18233,"['crime', 'action', 'comedy', 'drama']"
18234,['']
18235,"['thriller', 'drama', 'family', 'european']"
18236,['comedy']
18237,['family']
18238,['']
18239,"['war', 'history', 'european']"
18240,['documentation']
18241,['drama']
18242,['drama']
18243,['comedy']
18244,['comedy']
18245,['drama']
18246,"['thriller', 'horror']"
18247,['documentation']
18248,['comedy']
18249,"['drama', 'romance']"
18250,"['comedy', 'fantasy', 'scifi']"
18251,['action']
18252,['documentation']
18253,['']
18254,['music']
18255,['horror']
18256,"['thriller', 'documentation']"
18257,['drama']
18258,"['thriller', 'comedy', 'crime', 'drama', 'european']"
18259,"['drama', 'comedy']"
18260,['']
18261,['comedy']
18262,['drama']
18263,"['drama', 'romance', 'thriller']"
18264,['drama']
18265,"['crime', 'drama', 'thriller']"
18266,['horror']
18267,"['drama', 'action', 'crime']"
18268,['drama']
18269,"['drama', 'action', 'crime', 'romance', 'war', 'european']"
18270,['']
18271,"['animation', 'european', 'western', 'comedy']"
18272,['drama']
18273,['drama']
18274,['documentation']
18275,['documentation']
18276,"['drama', 'comedy', 'european']"
18277,"['action', 'drama']"
18278,"['romance', 'comedy']"
18279,['thriller']
18280,"['romance', 'action']"
18281,"['action', 'european', 'crime', 'comedy']"
18282,"['romance', 'comedy']"
18283,"['crime', 'drama']"
18284,['crime']
18285,['']
18286,['horror']
18287,['documentation']
18288,"['drama', 'thriller']"
18289,['documentation']
18290,['drama']
18291,['drama']
18292,"['fantasy', 'comedy', 'family']"
18293,"['fantasy', 'action', 'comedy', 'drama']"
18294,"['documentation', 'history']"
18295,['drama']
18296,"['drama', 'crime']"
18297,['documentation']
18298,"['drama', 'thriller', 'action', 'crime']"
18299,['drama']
18300,"['drama', 'crime', 'romance']"
18301,"['comedy', 'drama']"
18302,"['thriller', 'horror', 'scifi']"
18303,"['documentation', 'war']"
18304,['documentation']
18305,['horror']
18306,['comedy']
18307,"['animation', 'comedy', 'fantasy']"
18308,"['fantasy', 'comedy', 'family']"
18309,"['comedy', 'horror', 'scifi']"
18310,"['crime', 'drama']"
18311,"['comedy', 'drama']"
18312,"['comedy', 'family', 'sport']"
18313,['reality']
18314,['thriller']
18315,['horror']
18316,"['drama', 'romance', 'action', 'crime']"
18317,['']
18318,"['fantasy', 'comedy', 'drama', 'family']"
18319,"['animation', 'documentation']"
18320,"['scifi', 'animation', 'action']"
18321,"['music', 'documentation']"
18322,['']
18323,"['thriller', 'drama']"
18324,"['comedy', 'romance']"
18325,"['comedy', 'drama', 'action', 'crime', 'music']"
18326,['']
18327,['music']
18328,"['drama', 'romance']"
18329,"['romance', 'drama']"
18330,['']
18331,['comedy']
18332,['drama']
18333,['comedy']
18334,"['comedy', 'music', 'romance', 'drama']"
18335,"['drama', 'family', 'war', 'action']"
18336,['drama']
18337,"['action', 'drama', 'war']"
18338,"['drama', 'thriller']"
18339,"['drama', 'romance']"
18340,['documentation']
18341,"['horror', 'comedy']"
18342,"['history', 'documentation']"
18343,['']
18344,['']
18345,"['thriller', 'drama', 'action', 'crime']"
18346,"['fantasy', 'thriller', 'animation', 'drama']"
18347,['family']
18348,['comedy']
18349,"['romance', 'comedy']"
18350,"['drama', 'thriller']"
18351,"['drama', 'crime']"
18352,['']
18353,['comedy']
18354,['']
18355,['documentation']
18356,"['comedy', 'sport']"
18357,"['drama', 'romance']"
18358,['comedy']
18359,['comedy']
18360,['drama']
18361,['drama']
18362,"['action', 'drama', 'romance']"
18363,"['thriller', 'action', 'drama']"
18364,"['comedy', 'european']"
18365,"['horror', 'european', 'documentation', 'thriller', 'crime', 'fantasy']"
18366,['horror']
18367,['']
18368,['documentation']
18369,['western']
18370,['']
18371,"['drama', 'crime']"
18372,"['european', 'animation']"
18373,['documentation']
18374,"['thriller', 'crime', 'action', 'drama']"
18375,['comedy']
18376,['action']
18377,['family']
18378,"['comedy', 'european']"
18379,['documentation']
18380,['comedy']
18381,['documentation']
18382,['drama']
18383,"['drama', 'european', 'romance']"
18384,"['drama', 'comedy', 'romance']"
18385,['']
18386,['animation']
18387,['comedy']
18388,['thriller']
18389,['documentation']
18390,['drama']
18391,"['drama', 'action', 'documentation']"
18392,['']
18393,"['thriller', 'drama']"
18394,['documentation']
18395,['action']
18396,"['drama', 'action']"
18397,"['drama', 'action']"
18398,['comedy']
18399,"['drama', 'comedy']"
18400,['documentation']
18401,['drama']
18402,['']
18403,['music']
18404,['documentation']
18405,['fantasy']
18406,"['comedy', 'drama', 'romance']"
18407,"['thriller', 'crime', 'drama']"
18408,"['documentation', 'family']"
18409,"['history', 'documentation']"
18410,['comedy']
18411,['animation']
18412,"['comedy', 'crime', 'drama', 'music']"
18413,['drama']
18414,['comedy']
18415,"['music', 'documentation']"
18416,"['drama', 'romance']"
18417,"['action', 'thriller']"
18418,['comedy']
18419,"['drama', 'family', 'western']"
18420,['comedy']
18421,['']
18422,"['thriller', 'crime', 'drama']"
18423,['history']
18424,"['animation', 'family']"
18425,"['crime', 'thriller', 'drama', 'european']"
18426,"['drama', 'comedy']"
18427,"['scifi', 'drama', 'thriller', 'crime', 'horror']"
18428,"['thriller', 'action']"
18429,['comedy']
18430,"['horror', 'thriller', 'crime', 'drama']"
18431,"['scifi', 'fantasy', 'romance', 'thriller', 'action', 'drama', 'comedy']"
18432,"['comedy', 'action']"
18433,"['drama', 'scifi', 'crime', 'fantasy', 'horror']"
18434,"['fantasy', 'comedy', 'music', 'animation', 'family']"
18435,"['comedy', 'european']"
18436,"['drama', 'european', 'thriller', 'crime', 'fantasy']"
18437,"['drama', 'romance']"
18438,"['scifi', 'action', 'animation', 'war', 'western', 'crime', 'thriller']"
18439,"['reality', 'romance']"
18440,"['comedy', 'family', 'animation']"
18441,"['drama', 'crime']"
18442,"['action', 'drama', 'scifi']"
18443,"['drama', 'european']"
18444,"['comedy', 'animation', 'fantasy', 'family', 'music']"
18445,"['thriller', 'fantasy', 'horror']"
18446,"['thriller', 'drama']"
18447,"['drama', 'thriller', 'war', 'action']"
18448,['comedy']
18449,"['comedy', 'drama', 'european']"
18450,"['drama', 'comedy', 'thriller', 'action', 'crime']"
18451,"['scifi', 'drama', 'comedy', 'crime']"
18452,"['fantasy', 'drama']"
18453,"['comedy', 'european', 'horror']"
18454,"['comedy', 'drama', 'family']"
18455,['comedy']
18456,"['drama', 'horror', 'european']"
18457,"['comedy', 'drama', 'reality', 'european']"
18458,"['crime', 'drama', 'thriller']"
18459,"['documentation', 'drama', 'european']"
18460,"['drama', 'fantasy', 'family', 'comedy']"
18461,"['drama', 'crime']"
18462,['comedy']
18463,['documentation']
18464,"['thriller', 'crime']"
18465,['horror']
18466,"['reality', 'comedy']"
18467,['documentation']
18468,['documentation']
18469,"['fantasy', 'action', 'war']"
18470,"['western', 'action', 'european']"
18471,['documentation']
18472,"['drama', 'romance', 'thriller', 'european']"
18473,"['thriller', 'horror', 'drama']"
18474,['reality']
18475,"['animation', 'family', 'fantasy']"
18476,"['thriller', 'drama', 'history', 'romance', 'war', 'european']"
18477,['drama']
18478,['drama']
18479,['drama']
18480,"['drama', 'sport']"
18481,"['horror', 'thriller', 'drama', 'crime']"
18482,['']
18483,"['documentation', 'history']"
